date,nav,shares_outstanding,total_net_assets
2024-01-26,84.256669,426824200,35962785453.87
2024-01-29,84.101582,427274200,35934436302.3
2024-01-30,84.98944,434474200,36925718942.69
2024-01-31,83.399119,435074200,36284804990.04
2024-02-01,83.356932,426624200,35562084635.94
2024-02-02,83.512534,424474200,35448916187.34
2024-02-05,83.325813,424374200,35361325238.94
2024-02-06,83.602707,422524200,35324167023.31
2024-02-07,83.751978,422524200,35387237562.64
2024-02-08,84.637946,422624200,35770044251.58
2024-02-09,83.338427,424024200,35337509772.65
2024-02-12,84.210799,423224200,35640047864.21
2024-02-13,83.449355,423224200,35317786388.33
2024-02-14,83.314882,420474200,35031758422.18
2024-02-15,85.586329,414924200,35511839186.69
2024-02-16,85.594309,415224200,35540828532.16
2024-02-20,84.795691,416174200,35289778980.77
2024-02-21,86.364338,417074200,36020337021.18
2024-02-22,86.47893,417424200,36098398151.22
2024-02-23,85.991172,416624200,35826003238.9
2024-02-26,86.266712,416574200,35936486373.36
2024-02-27,85.886146,416374200,35760775450.3
2024-02-28,85.696007,416224200,35668751845.11
2024-02-29,86.077513,415424200,35758681964.08
2024-03-01,87.115978,414424200,36102969523.12
2024-03-04,86.214545,414774200,35759568818.71
2024-03-05,86.846087,412124200,35791374035.14
2024-03-06,87.114101,411974200,35888762063.81
2024-03-07,87.83979,412574200,36240430978.18
2024-03-08,88.16067,412624200,36377225989.36
2024-03-11,89.054418,413674200,36839514954.45
2024-03-12,88.931821,413724200,36793246649.81
2024-03-13,90.307629,412974200,37294720937.59
2024-03-14,91.290101,412074200,37618295239.09
2024-03-15,91.527108,412024200,37711383489.23
2024-03-18,91.155893,413074200,37654147381.56
2024-03-19,92.157851,415324200,38275385558.99
2024-03-20,92.074672,417124200,38406573969.81
2024-03-21,92.576133,417474200,38648147240.52
2024-03-22,92.376189,418674200,38675527108.26
2024-03-25,93.210635,419024200,39057511938.72
2024-03-26,92.503515,419674200,38821338847.33
2024-03-27,93.373012,422424200,39443019903.7
2024-03-28,94.403519,420624200,39708404712.13
2024-04-01,95.156675,418874200,39858676178.68
2024-04-02,96.431784,421174200,40614579302.36
2024-04-03,97.099189,421674200,40944222999.02
2024-04-04,97.023528,423574200,41096663463.57
2024-04-05,98.062028,424424200,41619897703.85
2024-04-08,97.449915,425974200,41511149642.02
2024-04-09,97.481317,426124200,41539148410.84
2024-04-10,97.828917,429424200,42010104521.22
2024-04-11,97.643569,430624200,42047683951.49
2024-04-12,96.11904,428424200,41179722995.89
2024-04-15,95.266927,429374200,40905160507.55
2024-04-16,94.437779,430074200,40615252132.6
2024-04-17,94.101624,429674200,40433039971.25
